id,board_from,alight_to,arr_time
3963,4,9,10:45:33.154179
3964,4,8,10:46:22.334507
3965,4,10,10:47:11.514835
3966,4,5,10:48:01.935003
3967,4,8,10:48:51.935003
3968,4,6,10:49:40.322100
3969,4,10,10:50:29.102588
3970,4,9,10:51:19.102588
3971,4,7,10:52:08.689365
3972,4,9,10:52:57.076462
3973,4,7,10:53:47.496630
3974,4,9,10:54:37.916798
3975,4,8,10:55:27.097126
3976,4,9,10:56:17.944584
3977,4,5,10:57:07.124912
3978,4,5,10:57:59.298825
3979,4,5,10:58:50.580876
3980,4,10,10:59:38.967973
3981,4,5,11:00:27.355070
3982,4,5,11:01:18.637121
3983,4,7,11:02:07.817449
3984,4,8,11:02:55.817449
3985,4,6,11:03:46.237617
3986,4,6,11:04:35.417945
3987,4,10,11:05:25.417945
3988,4,9,11:06:14.198433
3989,4,10,11:07:03.785210
3990,4,6,11:07:52.172307
3991,4,8,11:08:40.952795
3992,4,8,11:09:30.133123
3993,4,10,11:10:21.857261
3994,4,7,11:11:11.444038
3995,4,5,11:12:02.291496
3996,4,7,11:12:52.291496
3997,4,7,11:13:44.015634
3998,4,10,11:14:34.015634
3999,4,6,11:15:23.195962
4000,4,10,11:16:14.478013
4001,4,6,11:17:03.658341
4002,4,10,11:17:52.045438
4003,4,10,11:18:42.045438
4004,4,8,11:19:32.892896
4005,4,10,11:20:24.174947
4006,4,7,11:21:15.456998
4007,4,10,11:22:05.877166
4008,4,8,11:22:55.463943
4009,4,9,11:23:45.463943
4010,4,5,11:24:37.637856
4011,4,9,11:25:26.418344
4012,4,6,11:26:15.598672
4013,4,6,11:27:06.880723
4014,4,6,11:27:55.661211
4015,4,10,11:28:44.441699
4016,4,9,11:29:35.289157
4017,4,10,11:30:24.875934
4018,4,5,11:31:15.296102
4019,4,6,11:32:07.470015
4020,4,5,11:32:55.857112
4021,4,5,11:33:46.277280
4022,4,9,11:34:34.664377
4023,4,7,11:35:24.251154
4024,4,7,11:36:15.975292
4025,4,10,11:37:05.975292
4026,4,5,11:37:56.395460
4027,4,9,11:38:47.677511
4028,4,10,11:39:35.677511
4029,4,7,11:40:26.524969
4030,4,10,11:41:15.705297
4031,4,10,11:42:04.092394
4032,4,9,11:42:52.872882
4033,4,8,11:43:44.597020
4034,4,6,11:44:34.597020
4035,4,6,11:45:26.321158
4036,4,9,11:46:17.603209
4037,4,6,11:47:07.189986
4038,4,5,11:47:55.577083
4039,4,8,11:48:45.997251
4040,4,5,11:49:35.177579
4041,4,7,11:50:23.564676
4042,4,8,11:51:13.564676
4043,4,9,11:52:03.151453
4044,4,6,11:52:54.433504
4045,4,7,11:53:42.820601
4046,4,8,11:54:34.102652
4047,4,10,11:55:23.689429
4048,4,5,11:56:12.076526
4049,4,5,11:57:02.923984
4050,4,10,11:57:51.704472
4051,4,9,11:58:40.884800
4052,4,6,11:59:32.608938
4053,4,7,12:00:23.029106
4054,4,6,12:01:14.311157
4055,4,9,12:02:05.593208
4056,4,9,12:02:55.593208
4057,4,8,12:03:47.767121
4058,4,5,12:04:39.049172
4059,4,9,12:05:29.896630
4060,4,9,12:06:18.283727
4061,4,10,12:07:07.464055
4062,4,7,12:07:59.188193
4063,4,7,12:08:47.188193
4064,4,8,12:09:35.968681
4065,4,7,12:10:26.816139
4066,4,7,12:11:15.996467
4067,4,5,12:12:05.583244
4068,4,9,12:12:57.307382
4069,4,9,12:13:48.154840
4070,4,7,12:14:36.541937
4071,4,10,12:15:28.266075
4072,4,6,12:16:19.990213
4073,4,6,12:17:11.714351
4074,4,6,12:18:02.134519
4075,4,5,12:18:50.134519
4076,4,8,12:19:40.134519
4077,4,10,12:20:28.134519
4078,4,9,12:21:18.554687
4079,4,7,12:22:09.402145
4080,4,10,12:23:00.684196
4081,4,5,12:23:51.531654
4082,4,5,12:24:42.379112
4083,4,8,12:25:31.559440
4084,4,10,12:26:21.559440
4085,4,6,12:27:13.733353
4086,4,8,12:28:02.120450
4087,4,9,12:28:52.540618
4088,4,10,12:29:43.822669
4089,4,8,12:30:34.670127
4090,4,7,12:31:25.517585
4091,4,10,12:32:13.904682
4092,4,10,12:33:03.904682
4093,4,8,12:33:53.491459
4094,4,8,12:34:41.878556
4095,4,7,12:35:31.058884
4096,4,9,12:36:21.906342
4097,4,6,12:37:12.326510
4098,4,6,12:38:02.326510
4099,4,7,12:38:54.050648
4100,4,5,12:39:45.774786
4101,4,10,12:40:34.161883
4102,4,5,12:41:24.582051
4103,4,5,12:42:16.306189
4104,4,6,12:43:06.726357
4105,4,7,12:43:55.506845
4106,4,6,12:44:43.893942
4107,4,5,12:45:31.893942
4108,4,9,12:46:22.314110
4109,4,7,12:47:10.701207
4110,4,5,12:48:00.701207
4111,4,10,12:48:50.701207
4112,4,7,12:49:41.121375
4113,4,6,12:50:32.845513
4114,4,10,12:51:20.845513
4115,4,8,12:52:12.127564
4116,4,6,12:53:00.514661
4117,4,10,12:53:48.514661
4118,4,6,12:54:38.514661
4119,4,10,12:55:30.688574
4120,4,9,12:56:20.688574
4121,4,7,12:57:10.275351
4122,4,5,12:57:58.275351
4123,4,6,12:58:50.449264
4124,4,9,12:59:42.623177
4125,4,9,13:00:34.347315
4126,4,7,13:01:23.527643
4127,4,8,13:02:15.251781
4128,4,5,13:03:07.425694
4129,4,6,13:03:57.425694
4130,4,7,13:04:47.425694
4131,4,5,13:05:36.606022
4132,4,9,13:06:25.786350
4133,4,9,13:07:16.633808
4134,4,7,13:08:05.020905
4135,4,5,13:08:55.441073
4136,4,7,13:09:46.723124
4137,4,10,13:10:35.110221
4138,4,10,13:11:26.392272
4139,4,7,13:12:16.812440
4140,4,8,13:13:08.536578
4141,4,6,13:13:59.818629
4142,4,6,13:14:48.599117
4143,4,9,13:15:38.185894
4144,4,6,13:16:26.572991
4145,4,9,13:17:17.855042
4146,4,6,13:18:07.441819
4147,4,8,13:18:58.289277
4148,4,9,13:19:47.876054
4149,4,8,13:20:39.600192
4150,4,6,13:21:31.774105
4151,4,10,13:22:19.774105
4152,4,7,13:23:09.774105
4153,4,7,13:23:59.360882
4154,4,5,13:24:48.141370
4155,4,8,13:25:36.921858
4156,4,8,13:26:25.702346
4157,4,10,13:27:16.549804
4158,4,9,13:28:06.136581
4159,4,6,13:28:57.418632
4160,4,8,13:29:47.418632
4161,4,10,13:30:35.418632
4162,4,5,13:31:25.418632
4163,4,5,13:32:13.805729
4164,4,9,13:33:05.979642
4165,4,5,13:33:56.827100
4166,4,6,13:34:46.827100
4167,4,9,13:35:36.413877
4168,4,8,13:36:27.695928
4169,4,7,13:37:19.420066
4170,4,6,13:38:09.006843
4171,4,8,13:38:59.854301
4172,4,10,13:39:49.854301
4173,4,8,13:40:38.241398
4174,4,5,13:41:27.828175
4175,4,6,13:42:16.215272
4176,4,6,13:43:08.389185
4177,4,7,13:43:57.169673
4178,4,7,13:44:49.343586
4179,4,6,13:45:40.625637
4180,4,9,13:46:32.349775
4181,4,5,13:47:22.349775
4182,4,9,13:48:11.530103
4183,4,8,13:48:59.917200
4184,4,9,13:49:49.917200
4185,4,9,13:50:40.337368
4186,4,9,13:51:32.511281
4187,4,8,13:52:22.511281
4188,4,10,13:53:13.358739
4189,4,9,13:54:02.539067
4190,4,6,13:54:53.821118
4191,4,6,13:55:44.668576
4192,4,10,13:56:32.668576
4193,4,9,13:57:24.392714
4194,4,9,13:58:16.566627
4195,4,8,13:59:05.746955
4196,4,8,13:59:56.167123
4197,4,9,14:00:47.891261
4198,4,8,14:01:37.071589
4199,4,7,14:02:26.658366
4200,4,10,14:03:16.658366
4201,4,6,14:04:05.838694
4202,4,8,14:04:57.562832
4203,4,6,14:05:47.149609
4204,4,8,14:06:37.569777
4205,4,7,14:07:25.569777
4206,4,6,14:08:17.743690
4207,4,7,14:09:07.743690
4208,4,8,14:09:56.924018
4209,4,9,14:10:46.924018
4210,4,7,14:11:36.924018
4211,4,10,14:12:26.104346
4212,4,10,14:13:16.524514
4213,4,10,14:14:06.524514
4214,4,9,14:14:58.248652
4215,4,9,14:15:47.029140
4216,4,8,14:16:38.753278
4217,4,6,14:17:29.600736
4218,4,9,14:18:20.882787
4219,4,7,14:19:11.302955
4220,4,5,14:20:00.889732
4221,4,9,14:20:49.670220
4222,4,9,14:21:41.394358
4223,4,8,14:22:29.781455
4224,4,5,14:23:21.063506
4225,4,9,14:24:11.483674
4226,4,6,14:25:02.331132
4227,4,10,14:25:51.917909
4228,4,8,14:26:40.698397
4229,4,8,14:27:31.118565
4230,4,10,14:28:21.538733
4231,4,8,14:29:12.386191
4232,4,10,14:30:03.668242
4233,4,10,14:30:55.392380
4234,4,10,14:31:46.674431
4235,4,9,14:32:35.454919
4236,4,6,14:33:24.635247
4237,4,8,14:34:15.482705
4238,4,10,14:35:05.482705
4239,4,6,14:35:53.482705
4240,4,8,14:36:42.663033
4241,4,10,14:37:34.387171
4242,4,6,14:38:24.807339
4243,4,6,14:39:16.981252
4244,4,7,14:40:07.401420
4245,4,9,14:40:56.988197
4246,4,8,14:41:48.270248
4247,4,5,14:42:36.657345
4248,4,7,14:43:27.504803
4249,4,10,14:44:19.228941
4250,4,7,14:45:11.402854
4251,4,9,14:46:00.583182
4252,4,6,14:46:48.970279
4253,4,8,14:47:41.144192
4254,4,9,14:48:30.730969
4255,4,8,14:49:22.013020
4256,4,6,14:50:12.013020
4257,4,8,14:51:00.793508
4258,4,7,14:51:49.573996
4259,4,6,14:52:40.856047
4260,4,8,14:53:29.636535
4261,4,6,14:54:20.918586
4262,4,10,14:55:09.699074
4263,4,10,14:55:58.879402
4264,4,8,14:56:46.879402
4265,4,9,14:57:37.726860
4266,4,6,14:58:29.008911
4267,4,10,14:59:20.290962
4268,4,9,15:00:12.464875
4269,4,9,15:01:02.051652
4270,4,5,15:01:52.899110
4271,4,9,15:02:42.485887
4272,4,10,15:03:30.872984
4273,4,8,15:04:19.653472
4274,4,6,15:05:10.935523
4275,4,8,15:06:01.355691
4276,4,9,15:06:52.637742
4277,4,8,15:07:44.361880
4278,4,5,15:08:32.748977
4279,4,10,15:09:21.529465
4280,4,5,15:10:12.811516
4281,4,9,15:11:04.535654
4282,4,5,15:11:52.922751
4283,4,7,15:12:43.770209
4284,4,6,15:13:33.770209
4285,4,9,15:14:25.494347
4286,4,7,15:15:14.274835
4287,4,6,15:16:04.695003
4288,4,5,15:16:55.542461
4289,4,8,15:17:43.929558
4290,4,5,15:18:33.516335
4291,4,6,15:19:23.516335
4292,4,6,15:20:13.103112
4293,4,7,15:21:03.103112
4294,4,7,15:21:51.490209
4295,4,9,15:22:41.076986
4296,4,8,15:23:30.257314
4297,4,5,15:24:19.037802
4298,4,7,15:25:09.457970
4299,4,9,15:25:58.238458
4300,4,6,15:26:49.520509
4301,4,6,15:27:37.907606
4302,4,8,15:28:27.494383
4303,4,5,15:29:19.668296
4304,4,6,15:30:08.055393
4305,4,9,15:30:58.475561
4306,4,6,15:31:48.895729
4307,4,10,15:32:38.076057
4308,4,10,15:33:28.076057
4309,4,8,15:34:19.800195
4310,4,7,15:35:08.980523
4311,4,9,15:35:57.761011
4312,4,7,15:36:46.148108
4313,4,6,15:37:35.328436
4314,4,7,15:38:23.715533
4315,4,8,15:39:14.997584
4316,4,10,15:40:06.279635
4317,4,6,15:40:57.127093
4318,4,7,15:41:47.547261
4319,4,6,15:42:35.934358
4320,4,5,15:43:27.658496
4321,4,9,15:44:17.658496
4322,4,5,15:45:06.045593
4323,4,9,15:45:56.465761
4324,4,5,15:46:44.852858
4325,4,6,15:47:35.273026
4326,4,7,15:48:24.453354
4327,4,6,15:49:14.873522
4328,4,9,15:50:05.293690
4329,4,5,15:50:55.713858
4330,4,7,15:51:45.713858
4331,4,7,15:52:35.300635
4332,4,8,15:53:25.720803
4333,4,6,15:54:16.568261
4334,4,10,15:55:08.742174
4335,4,7,15:56:00.024225
4336,4,9,15:56:51.306276
4337,4,7,15:57:42.588327
4338,4,9,15:58:33.870378
4339,4,9,15:59:23.457155
4340,4,5,16:00:14.739206
4341,4,10,16:01:06.463344
4342,4,8,16:01:57.310802
4343,4,5,16:02:48.592853
4344,4,5,16:03:40.316991
4345,4,10,16:04:30.737159
4346,4,7,16:05:22.019210
4347,4,9,16:06:10.406307
4348,4,9,16:06:58.793404
4349,4,8,16:07:48.380181
4350,4,9,16:08:37.966958
4351,4,6,16:09:27.147286
4352,4,10,16:10:18.871424
4353,4,5,16:11:08.458201
4354,4,5,16:11:59.305659
4355,4,6,16:12:47.692756
4356,4,9,16:13:36.873084
4357,4,6,16:14:27.720542
4358,4,6,16:15:16.501030
4359,4,8,16:16:08.674943
4360,4,7,16:17:00.848856
4361,4,7,16:17:52.130907
4362,4,10,16:18:43.412958
4363,4,8,16:19:33.412958
4364,4,9,16:20:23.833126
4365,4,7,16:21:13.833126
4366,4,9,16:22:03.013454
4367,4,7,16:22:52.600231
4368,4,9,16:23:42.600231
4369,4,7,16:24:33.447689
4370,4,6,16:25:22.628017
4371,4,9,16:26:13.910068
4372,4,5,16:27:05.192119
4373,4,7,16:27:54.372447
4374,4,9,16:28:42.759544
4375,4,8,16:29:33.607002
4376,4,5,16:30:22.387490
4377,4,5,16:31:10.774587
4378,4,5,16:31:59.555075
4379,4,9,16:32:51.728988
4380,4,10,16:33:41.728988
4381,4,8,16:34:29.728988
4382,4,7,16:35:20.149156
4383,4,5,16:36:08.536253
4384,4,8,16:36:58.536253
4385,4,9,16:37:48.536253
4386,4,5,16:38:39.383711
4387,4,6,16:39:27.383711
4388,4,10,16:40:17.383711
4389,4,5,16:41:06.970488
4390,4,7,16:41:54.970488
4391,4,10,16:42:43.750976
4392,4,7,16:43:34.171144
4393,4,7,16:44:22.558241
4394,4,9,16:45:11.338729
4395,4,8,16:46:02.186187
4396,4,9,16:46:50.186187
4397,4,9,16:47:40.186187
4398,4,8,16:48:31.033645
4399,4,10,16:49:20.620422
4400,4,6,16:50:10.620422
4401,4,9,16:51:01.467880
4402,4,8,16:51:51.888048
4403,4,10,16:52:39.888048
4404,4,5,16:53:28.275145
4405,4,5,16:54:19.122603
4406,4,7,16:55:08.302931
4407,4,6,16:55:56.690028
4408,4,10,16:56:48.414166
4409,4,7,16:57:39.696217
4410,4,8,16:58:28.083314
4411,4,8,16:59:17.670091
4412,4,10,17:00:08.952142
4413,4,9,17:00:58.538919
4414,4,8,17:01:50.712832
4415,4,9,17:02:41.133000
4416,4,8,17:03:31.133000
4417,4,8,17:04:22.857138
4418,4,6,17:05:12.443915
4419,4,9,17:06:03.291373
4420,4,5,17:06:55.465286
4421,4,7,17:07:43.465286
4422,4,10,17:08:33.885454
4423,4,6,17:09:23.472231
4424,4,9,17:10:14.754282
4425,4,9,17:11:04.341059
4426,4,7,17:11:56.065197
4427,4,8,17:12:44.845685
4428,4,9,17:13:35.265853
4429,4,6,17:14:24.446181
4430,4,10,17:15:13.226669
4431,4,9,17:16:02.007157
4432,4,5,17:16:51.593934
4433,4,8,17:17:41.180711
4434,4,7,17:18:29.567808
4435,4,6,17:19:18.748136
4436,4,5,17:20:07.928464
4437,4,10,17:20:58.348632
4438,4,7,17:21:46.735729
4439,4,7,17:22:36.322506
4440,4,7,17:23:24.709603
4441,4,7,17:24:13.889931
4442,4,7,17:25:04.310099
4443,4,10,17:25:53.896876
4444,4,8,17:26:43.483653
4445,4,7,17:27:33.483653
4446,4,10,17:28:25.207791
4447,4,10,17:29:15.207791
4448,4,10,17:30:04.794568
4449,4,9,17:30:55.214736
4450,4,6,17:31:44.801513
4451,4,10,17:32:35.648971
4452,4,8,17:33:24.036068
4453,4,7,17:34:12.036068
4454,4,6,17:35:03.318119
4455,4,10,17:35:52.904896
4456,4,7,17:36:44.629034
4457,4,7,17:37:35.049202
4458,4,5,17:38:25.049202
4459,4,10,17:39:14.229530
4460,4,8,17:40:03.816307
4461,4,7,17:40:53.403084
4462,4,7,17:41:41.790181
4463,4,9,17:42:30.177278
4464,4,9,17:43:18.177278
4465,4,10,17:44:06.564375
4466,4,8,17:44:57.411833
4467,4,6,17:45:46.192321
4468,4,5,17:46:35.372649
4469,4,9,17:47:23.759746
4470,4,10,17:48:14.607204
4471,4,5,17:49:05.889255
4472,4,6,17:49:54.276352
4473,4,9,17:50:43.456680
4474,4,10,17:51:35.180818
4475,4,6,17:52:27.354731
4476,4,9,17:53:18.636782
4477,4,8,17:54:07.417270
4478,4,10,17:54:58.264728
4479,4,7,17:55:47.445056
4480,4,8,17:56:35.832153
4481,4,10,17:57:25.418930
4482,4,5,17:58:16.266388
4483,4,7,17:59:05.853165
4484,4,5,17:59:57.135216
4485,4,5,18:00:49.309129
4486,4,7,18:01:41.033267
4487,4,6,18:02:30.213595
4488,4,9,18:03:18.600692
4489,4,5,18:04:08.187469
4490,4,8,18:04:59.469520
4491,4,6,18:05:51.193658
4492,4,9,18:06:41.193658
4493,4,7,18:07:32.041116
4494,4,9,18:08:23.765254
4495,4,9,18:09:15.489392
4496,4,7,18:10:05.076169
4497,4,9,18:10:54.256497
4498,4,8,18:11:43.036985
4499,4,6,18:12:31.817473
4500,4,6,18:13:23.099524
4501,4,5,18:14:12.686301
4502,4,6,18:15:03.533759
4503,4,9,18:15:53.120536
4504,4,7,18:16:44.402587
4505,4,5,18:17:36.126725
4506,4,8,18:18:25.713502
4507,4,10,18:19:16.995553
4508,4,9,18:20:08.719691
4509,4,5,18:20:58.306468
4510,4,7,18:21:50.030606
4511,4,6,18:22:42.204519
4512,4,8,18:23:30.985007
4513,4,7,18:24:20.165335
4514,4,5,18:25:11.012793
4515,4,9,18:26:00.193121
4516,4,7,18:26:50.193121
4517,4,5,18:27:38.973609
4518,4,10,18:28:26.973609
4519,4,6,18:29:17.393777
4520,4,8,18:30:08.675828
4521,4,7,18:30:59.957879
4522,4,9,18:31:51.239930
4523,4,9,18:32:42.087388
4524,4,7,18:33:32.507556
4525,4,5,18:34:24.231694
4526,4,7,18:35:15.955832
4527,4,7,18:36:07.237883
4528,4,7,18:36:58.962021
4529,4,5,18:37:50.244072
4530,4,7,18:38:41.968210
4531,4,10,18:39:33.692348
4532,4,9,18:40:22.872676
4533,4,8,18:41:12.459453
4534,4,8,18:42:04.183591
4535,4,5,18:42:54.603759
4536,4,8,18:43:46.327897
4537,4,7,18:44:34.714994
4538,4,8,18:45:25.562452
4539,4,9,18:46:14.342940
4540,4,9,18:47:04.763108
4541,4,6,18:47:56.937021
4542,4,8,18:48:45.324118
4543,4,6,18:49:34.910895
4544,4,10,18:50:25.758353
4545,4,8,18:51:16.178521
4546,4,10,18:52:04.565618
4547,4,6,18:52:54.565618
4548,4,6,18:53:44.985786
4549,4,8,18:54:36.267837
4550,4,7,18:55:27.991975
4551,4,5,18:56:18.412143
4552,4,10,18:57:09.259601
4553,4,6,18:57:58.439929
4554,4,8,18:58:48.860097
4555,4,8,18:59:40.584235
4556,4,6,19:00:31.866286
4557,4,9,19:01:23.148337
4558,4,7,19:02:13.995795
4559,4,5,19:03:03.176123
4560,4,9,19:03:53.596291
4561,4,9,19:04:42.776619
4562,4,6,19:05:31.557107
4563,4,6,19:06:20.737435
4564,4,6,19:07:09.124532
4565,4,10,19:07:59.544700
4566,4,8,19:08:49.964868
4567,4,9,19:09:39.964868
4568,4,8,19:10:29.551645
4569,4,9,19:11:19.971813
4570,4,9,19:12:09.558590
4571,4,7,19:12:57.558590
4572,4,8,19:13:48.406048
4573,4,6,19:14:39.253506
4574,4,9,19:15:28.840283
4575,4,10,19:16:20.122334
4576,4,10,19:17:09.709111
4577,4,9,19:18:01.433249
4578,4,8,19:18:50.213737
4579,4,7,19:19:41.937875
4580,4,7,19:20:33.219926
4581,4,8,19:21:24.067384
4582,4,10,19:22:14.487552
4583,4,10,19:23:05.769603
4584,4,5,19:23:57.051654
4585,4,6,19:24:48.775792
4586,4,7,19:25:40.949705
4587,4,6,19:26:32.231756
4588,4,6,19:27:23.513807
4589,4,7,19:28:13.100584
4590,4,6,19:29:03.100584
4591,4,10,19:29:51.487681
4592,4,8,19:30:41.487681
4593,4,6,19:31:32.769732
4594,4,5,19:32:22.769732
4595,4,5,19:33:11.156829
4596,4,5,19:34:02.438880
4597,4,9,19:34:50.825977
4598,4,9,19:35:39.213074
4599,4,9,19:36:30.060532
4600,4,8,19:37:18.447629
4601,4,8,19:38:08.034406
4602,4,5,19:38:56.814894
4603,4,6,19:39:46.814894
4604,4,10,19:40:38.539032
4605,4,8,19:41:27.319520
4606,4,8,19:42:17.319520
4607,4,5,19:43:08.601571
4608,4,5,19:43:56.988668
4609,4,6,19:44:46.168996
4610,4,9,19:45:36.168996
4611,4,7,19:46:28.342909
4612,4,7,19:47:19.190367
4613,4,5,19:48:07.577464
4614,4,7,19:48:58.424922
4615,4,7,19:49:48.845090
4616,4,9,19:50:37.232187
4617,4,5,19:51:27.232187
4618,4,5,19:52:19.406100
4619,4,9,19:53:09.826268
4620,4,10,19:54:01.108319
4621,4,9,19:54:49.495416
4622,4,8,19:55:40.777467
4623,4,9,19:56:30.777467
4624,4,7,19:57:19.164564
4625,4,10,19:58:10.888702
4626,4,9,19:58:59.275799
4627,4,5,19:59:50.557850
4628,4,6,20:00:38.944947
4629,4,5,20:01:27.725435
4630,4,6,20:02:19.449573
4631,4,5,20:03:10.731624
4632,4,5,20:04:00.731624
4633,4,10,20:04:52.455762
4634,4,6,20:05:42.042539
4635,4,5,20:06:30.429636
4636,4,5,20:07:20.849804
4637,4,6,20:08:11.697262
4638,4,5,20:09:01.697262
4639,4,6,20:09:53.421400
4640,4,5,20:10:42.201888
4641,4,6,20:11:32.201888
4642,4,7,20:12:23.926026
4643,4,10,20:13:16.099939
4644,4,10,20:14:06.947397
4645,4,7,20:14:57.367565
4646,4,7,20:15:46.148053
4647,4,6,20:16:34.535150
4648,4,5,20:17:25.382608
4649,4,5,20:18:17.106746
4650,4,6,20:19:08.830884
4651,4,9,20:19:58.011212
4652,4,6,20:20:47.597989
4653,4,7,20:21:38.445447
4654,4,8,20:22:28.032224
4655,4,8,20:23:19.314275
4656,4,10,20:24:10.161733
4657,4,9,20:25:00.581901
4658,4,8,20:25:51.863952
4659,4,6,20:26:39.863952
4660,4,6,20:27:29.044280
4661,4,6,20:28:18.631057
4662,4,9,20:29:07.411545
4663,4,9,20:29:55.411545
4664,4,7,20:30:47.135683
4665,4,5,20:31:36.722460
4666,4,6,20:32:25.902788
4667,4,8,20:33:14.289885
4668,4,7,20:34:03.070373
4669,4,9,20:34:54.794511
4670,4,5,20:35:43.974839
4671,4,5,20:36:32.755327
4672,4,10,20:37:21.535815
4673,4,6,20:38:12.817866
4674,4,6,20:39:01.998194
4675,4,10,20:39:50.778682
4676,4,6,20:40:42.060733
4677,4,9,20:41:32.908191
4678,4,9,20:42:22.908191
4679,4,7,20:43:12.908191
4680,4,6,20:44:04.632329
4681,4,7,20:44:54.219106
4682,4,6,20:45:42.999594
4683,4,7,20:46:33.847052
4684,4,5,20:47:22.234149
4685,4,10,20:48:10.621246
4686,4,10,20:48:59.401734
4687,4,9,20:49:51.575647
4688,4,5,20:50:39.575647
4689,4,6,20:51:29.995815
4690,4,10,20:52:20.415983
4691,4,5,20:53:09.196471
4692,4,9,20:53:57.976959
4693,4,6,20:54:48.397127
4694,4,6,20:55:38.817295
4695,4,8,20:56:27.997623
4696,4,6,20:57:15.997623
4697,4,8,20:58:06.417791
4698,4,8,20:58:55.598119
4699,4,7,20:59:45.184896
4700,4,6,21:00:36.466947
4701,4,7,21:01:26.053724
4702,4,5,21:02:14.440821
4703,4,7,21:03:05.288279
4704,4,7,21:03:57.462192
4705,4,9,21:04:46.242680
4706,4,6,21:05:38.416593
4707,4,8,21:06:27.596921
4708,4,9,21:07:16.377409
4709,4,9,21:08:07.224867
4710,4,5,21:08:55.611964
4711,4,6,21:09:44.792292
4712,4,8,21:10:36.074343
4713,4,5,21:11:27.356394
4714,4,10,21:12:16.136882
4715,4,8,21:13:07.418933
4716,4,9,21:13:56.599261
4717,4,6,21:14:48.773174
4718,4,10,21:15:39.620632
4719,4,9,21:16:28.007729
4720,4,7,21:17:16.394826
4721,4,9,21:18:04.781923
4722,4,8,21:18:55.202091
4723,4,9,21:19:43.589188
4724,4,8,21:20:34.436646
4725,4,9,21:21:25.718697
4726,4,9,21:22:14.899025
4727,4,5,21:23:04.899025
4728,4,5,21:23:54.899025
4729,4,5,21:24:45.319193
4730,4,9,21:25:36.166651
4731,4,5,21:26:27.448702
4732,4,7,21:27:17.448702
4733,4,10,21:28:07.868870
4734,4,6,21:28:58.289038
4735,4,10,21:29:47.069526
4736,4,10,21:30:35.850014
4737,4,6,21:31:25.030342
4738,4,5,21:32:15.030342
4739,4,9,21:33:07.204255
4740,4,10,21:33:55.204255
4741,4,5,21:34:43.591352
4742,4,6,21:35:31.978449
4743,4,5,21:36:22.825907
4744,4,6,21:37:14.107958
4745,4,7,21:38:03.288286
4746,4,7,21:38:51.675383
4747,4,6,21:39:39.675383
4748,4,9,21:40:30.522841
4749,4,5,21:41:22.246979
4750,4,8,21:42:11.427307
4751,4,6,21:43:02.709358
4752,4,5,21:43:53.129526
4753,4,10,21:44:41.910014
4754,4,10,21:45:33.634152
4755,4,10,21:46:23.220929
4756,4,8,21:47:11.608026
4757,4,6,21:48:02.890077
4758,4,6,21:48:52.476854
4759,4,6,21:49:42.476854
4760,4,6,21:50:32.897022
4761,4,8,21:51:22.077350
4762,4,9,21:52:12.077350
4763,4,6,21:53:03.801488
4764,4,9,21:53:52.581976
4765,4,8,21:54:43.864027
4766,4,10,21:55:33.044355
4767,4,5,21:56:24.326406
4768,4,8,21:57:16.500319
4769,4,8,21:58:06.087096
4770,4,8,21:58:57.369147
4771,4,7,21:59:49.093285
4772,4,8,22:00:37.873773
4773,5,6,07:00:32.786885
4774,5,9,07:01:05.936056
4775,5,10,07:01:39.834361
4776,5,7,07:02:13.353914
4777,5,9,07:02:46.873467
4778,5,10,07:03:20.581332
4779,5,8,07:03:54.867046
4780,5,10,07:04:28.016217
4781,5,9,07:05:01.535770
4782,5,10,07:05:34.684941
4783,5,7,07:06:08.970655
4784,5,6,07:06:43.256369
4785,5,9,07:07:16.775922
4786,5,8,07:07:49.562807
4787,5,7,07:08:23.270672
4788,5,10,07:08:56.790225
4789,5,8,07:09:29.939396
4790,5,6,07:10:03.458949
4791,5,9,07:10:37.549858
4792,5,8,07:11:10.516891
4793,5,10,07:11:44.224756
4794,5,7,07:12:17.011641
4795,5,7,07:12:50.160812
4796,5,10,07:13:22.947697
4797,5,9,07:13:55.734582
4798,5,7,07:14:28.883753
4799,5,7,07:15:01.670638
4800,5,6,07:15:34.637671
4801,5,8,07:16:07.971004
4802,5,10,07:16:41.490557
4803,5,10,07:17:15.198422
4804,5,7,07:17:48.165455
4805,5,7,07:18:21.132488
4806,5,9,07:18:53.564920
4807,5,7,07:19:26.714091
4808,5,8,07:19:59.146523
4809,5,9,07:20:32.854388
4810,5,9,07:21:06.003559
4811,5,6,07:21:39.901864
4812,5,10,07:22:13.800169
4813,5,6,07:22:47.508034
4814,5,9,07:23:20.841367
4815,5,9,07:23:55.127081
4816,5,7,07:24:28.834946
4817,5,8,07:25:01.267378
4818,5,6,07:25:34.234411
4819,5,6,07:26:07.201444
4820,5,9,07:26:39.988329
4821,5,7,07:27:12.775214
4822,5,10,07:27:46.866123
4823,5,8,07:28:19.833156
4824,5,6,07:28:53.166489
4825,5,10,07:29:26.133522
4826,5,7,07:29:58.742218
4827,5,9,07:30:32.261771
4828,5,7,07:31:05.969636
4829,5,7,07:31:38.936669
4830,5,9,07:32:12.456222
4831,5,6,07:32:45.243107
4832,5,9,07:33:19.141412
4833,5,8,07:33:52.660965
4834,5,7,07:34:25.447850
4835,5,7,07:34:58.234735
4836,5,9,07:35:31.754288
